correct_form	morph_parse	lemma	frequency
sürdürmektense	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl+Verb+Cond+A3sg	sür	281
sürdürmemek	Verb+Verb+Caus+Neg+Noun+Inf1+A3sg+Pnon+Nom	sür	281
sürdürürlerdi	Verb+Verb+Caus+Pos+Aor+A3pl+Past	sür	281
sürdürülürdü	Verb+Verb+Caus+Verb+Pass+Pos+Aor+Past+A3sg	sür	281
sürdürebilmeleri	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3pl+P3sg+Nom	sür	281
sürdüremedi	Verb+Verb+Caus+Verb+Able+Neg+Past+A3sg	sür	281
sürdürebilmelerinin	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3pl+P3sg+Gen	sür	281
sürdürmede	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Loc	sür	281
sürdürülmesini	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Acc	sür	281
sürdürmesiyle	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Ins	sür	281
sürdürebilecek	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3sg	sür	281
sürdürülmüştür	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3sg+Cop+A3sg	sür	281
sürdürelim	Verb+Verb+Caus+Pos+Opt+A1pl	sür	281
sürdürebileceğim	Verb+Verb+Caus+Verb+Able+Pos+Fut+A1sg	sür	281
sürdürememiş	Verb+Verb+Caus+Verb+Able+Neg+Narr+A3sg	sür	281
sürdürebildi	Verb+Verb+Caus+Verb+Able+Pos+Past+A3sg	sür	281
sürdürülebileceği	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+FutPart+P3sg	sür	281
sürdürebilmiştir	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3sg+Cop+A3sg	sür	281
sürdürmediler	Verb+Verb+Caus+Neg+Past+A3pl	sür	281
sürdürmekti	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Past+A3sg	sür	281
sürdürebildiler	Verb+Verb+Caus+Verb+Able+Pos+Past+A3pl	sür	281
sürdürülememektedir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Prog2+A3sg+Cop+A3sg	sür	281
sürdürülmektirler	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3pl	sür	281
sürdürmüş	Verb+Verb+Caus+Pos+Narr+A3sg	sür	281
sürdürürdü	Verb+Verb+Caus+Pos+Aor+Past+A3sg	sür	281
sürdürülürken	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg+Adv+While	sür	281
sürdürebiliyordu	Verb+Verb+Caus+Verb+Able+Pos+Prog1+Past+A3sg	sür	281
sürdürülmektedir	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+A3sg+Cop+A3sg	sür	281
sürdürmekteydi	Verb+Verb+Caus+Pos+Prog2+Past+A3sg	sür	281
sürdürecekti	Verb+Verb+Caus+Pos+Fut+Past+A3sg	sür	281
sürdürmüşlerdir	Verb+Verb+Caus+Pos+Narr+A3pl+Cop+A3sg	sür	281
sürdüremeden	Verb+Verb+Caus+Pos+Adv+WithoutBeingAbleToHaveDoneSo	sür	281
sürdürüyorlardı	Verb+Verb+Caus+Pos+Prog1+A3pl+Past	sür	281
Sürdürmektedirler	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3pl	sür	281
Sürdürülen	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PresPart	sür	281
sürdürebilmelerine	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3pl+P3sg+Dat	sür	281
sürdürmekteydiler	Verb+Verb+Caus+Pos+Prog2+Past+A3pl	sür	281
sürdürülmesine	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Dat	sür	281
sürdürüldüğüne	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Dat	sür	281
sürdürse	Verb+Verb+Caus+Pos+Desr+A3sg	sür	281
sürdürebilmesi	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	sür	281
sürdürmemiz	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P1pl+Nom	sür	281
sürdürecek	Verb+Verb+Caus+Pos+Fut+A3sg	sür	281
sürdürecektir	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	sür	281
sürdürürler	Verb+Verb+Caus+Pos+Aor+A3pl	sür	281
sürdürülmez	Verb+Verb+Caus+Verb+Pass+Neg+Aor+A3sg	sür	281
sürdürecekler	Verb+Verb+Caus+Pos+Fut+A3pl	sür	281
sürdürülebiliyordu	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog1+Past+A3sg	sür	281
Sürdürme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	sür	281
sürdürebiliyor	Verb+Verb+Caus+Verb+Able+Pos+Prog1+A3sg	sür	281
sürdürebilmesinin	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Gen	sür	281
sürdürülemedi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Past+A3sg	sür	281
sürdürülemeyeceğini	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+FutPart+A3sg+P3sg+Acc	sür	281
sürdürememek	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf1+A3sg+Pnon+Nom	sür	281
sürdürebilmişlerdir	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3pl+Cop+A3sg	sür	281
sürdürülmeye	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Dat	sür	281
sürdürülüyorsa	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+Cond+A3sg	sür	281
sürdürüleceğine	Verb+Verb+Caus+Verb+Pass+Pos+Noun+FutPart+A3sg+P3sg+Dat	sür	281
sürdürebileceklerdi	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3pl+Past	sür	281
sürdürmekten	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Abl	sür	281
sürdüremeyecek	Verb+Verb+Caus+Verb+Able+Neg+Fut+A3sg	sür	281
sürdürmektedir	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	sür	281
sürdürülmeyeceği	Verb+Verb+Caus+Verb+Pass+Neg+Adj+FutPart+P3sg	sür	281
sürdürülebilmekteydi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog2+Past+A3sg	sür	281
sürdüremeyen	Verb+Verb+Caus+Verb+Able+Neg+Adj+PresPart	sür	281
sürdürmeliydi	Verb+Verb+Caus+Pos+Neces+Past+A3sg	sür	281
sürdürenlere	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Dat	sür	281
sürdürülebileceğini	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	sür	281
sürdürmeleri	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Nom	sür	281
sürdürmüyordu	Verb+Verb+Caus+Neg+Prog1+Past+A3sg	sür	281
sürdürememişti	Verb+Verb+Caus+Verb+Able+Neg+Narr+Past+A3sg	sür	281
sürdürürlerse	Verb+Verb+Caus+Pos+Aor+A3pl+Cond	sür	281
sürdürücüsü	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+P3sg+Nom	sür	281
sürdürebilmişlerse	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3pl+Cond	sür	281
sürdürmeleridir	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Nom+Verb+Pres+Cop+A3sg	sür	281
sürdürülecektir	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg+Cop+A3sg	sür	281
sürdürdüğünde	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Loc	sür	281
sürdürmesinde	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Loc	sür	281
sürdürülebilmişti	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Narr+Past+A3sg	sür	281
sürdürmekle	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Ins	sür	281
sürdürdüklerine	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Dat	sür	281
sürdürmesinin	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Gen	sür	281
sürdürebilir	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3sg	sür	281
sürdürülür	Verb+Verb+Caus+Verb+Pass+Pos+Aor+A3sg	sür	281
sürdürdükçe	Verb+Verb+Caus+Pos+Adv+AsLongAs	sür	281
sürdürememesinden	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Abl	sür	281
sürdürmelidirler	Verb+Verb+Caus+Pos+Neces+A3sg+Cop+A3pl	sür	281
sürdürmemekte	Verb+Verb+Caus+Neg+Prog2+A3sg	sür	281
sürdürüyordur	Verb+Verb+Caus+Pos+Prog1+A3sg+Cop+A3sg	sür	281
sürdürülebildiği	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Adj+PastPart+P3sg	sür	281
sürdürülüş	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf3+A3sg+Pnon+Nom	sür	281
sürdürünüz	Verb+Verb+Caus+Pos+Imp+A2pl	sür	281
sürdürüyordu	Verb+Verb+Caus+Pos+Prog1+Past+A3sg	sür	281
sürdürmemişlerdir	Verb+Verb+Caus+Neg+Narr+A3pl+Cop+A3sg	sür	281
sürdürememiştir	Verb+Verb+Caus+Verb+Able+Neg+Narr+A3sg+Cop+A3sg	sür	281
sürdürülebilmesi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	sür	281
sürdürememektedir	Verb+Verb+Caus+Verb+Able+Neg+Prog2+A3sg+Cop+A3sg	sür	281
sürdürmeme	Verb+Verb+Caus+Neg+Noun+Inf2+A3sg+Pnon+Nom	sür	281
sürdürülüyordu	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+Past+A3sg	sür	281
sürdürenler	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Nom	sür	281
sürdürülemeyeceği	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Adj+FutPart+P3sg	sür	281
sürdürmesiydi	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Past+A3sg	sür	281
sürdüreceği	Verb+Verb+Caus+Pos+Adj+FutPart+P3sg	sür	281
sürdüreceğiz	Verb+Verb+Caus+Pos+Fut+A1pl	sür	281
sürdürülmek	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom	sür	281
sürdüremeyip	Verb+Verb+Caus+Verb+Able+Neg+Adv+AfterDoingSo	sür	281
sürdürüldüğünün	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Gen	sür	281
sürdürenlerle	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Ins	sür	281
Sürdürdüğü	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	sür	281
sürdürüyorsa	Verb+Verb+Caus+Pos+Prog1+Cond+A3sg	sür	281
sürdürme	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Nom	sür	281
sürdürülmesinin	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Gen	sür	281
sürdürenlerin	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Gen	sür	281
sürdürebilirler	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3pl	sür	281
sürdürülmesinde	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Loc	sür	281
sürdürebildikleri	Verb+Verb+Caus+Verb+Able+Pos+Adj+PastPart+P3pl	sür	281
sürdürmesini	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Acc	sür	281
sürdürecekleri	Verb+Verb+Caus+Pos+Adj+FutPart+P3pl	sür	281
sürdürdüler	Verb+Verb+Caus+Pos+Past+A3pl	sür	281
sürdürücülerinden	Verb+Verb+Caus+Pos+Noun+Agt+A3pl+P3sg+Abl	sür	281
sürdürmekte	Verb+Verb+Caus+Pos+Prog2+A3sg	sür	281
sürdürdüyse	Verb+Verb+Caus+Pos+Past+Cond+A3sg	sür	281
sürdürebileceğiz	Verb+Verb+Caus+Verb+Able+Pos+Fut+A1pl	sür	281
sürdüremeyeceği	Verb+Verb+Caus+Verb+Able+Neg+Adj+FutPart+P3sg	sür	281
sürdürüyorlar	Verb+Verb+Caus+Pos+Prog1+A3pl	sür	281
sürdürülmüştü	Verb+Verb+Caus+Verb+Pass+Pos+Narr+Past+A3sg	sür	281
sürdüremediklerinden	Verb+Verb+Caus+Verb+Able+Neg+Noun+PastPart+A3pl+P3sg+Abl	sür	281
sürdürülmekteydi	Verb+Verb+Caus+Verb+Pass+Pos+Prog2+Past+A3sg	sür	281
sürdüreceklerdir	Verb+Verb+Caus+Pos+Fut+A3pl+Cop+A3sg	sür	281
sürdürmesinden	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Abl	sür	281
sürdürülmesi	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+P3sg+Nom	sür	281
sürdürülse	Verb+Verb+Caus+Verb+Pass+Pos+Desr+A3sg	sür	281
sürdürecektirler	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3pl	sür	281
sürdürücü	Verb+Verb+Caus+Pos+Noun+Agt+A3sg+Pnon+Nom	sür	281
Sürdürüyorlar	Verb+Verb+Caus+Pos+Prog1+A3pl	sür	281
sürdüremediyse	Verb+Verb+Caus+Verb+Able+Neg+Past+Cond+A3sg	sür	281
sürdürülemeyeceğine	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+FutPart+A3sg+P3sg+Dat	sür	281
sürdürülmelidir	Verb+Verb+Caus+Verb+Pass+Pos+Neces+A3sg+Cop+A3sg	sür	281
sürdürebilme	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+Pnon+Nom	sür	281
sürdürülebilecek	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Fut+A3sg	sür	281
sürdürebilmesidir	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	sür	281
sürdürmeyecektir	Verb+Verb+Caus+Neg+Fut+A3sg+Cop+A3sg	sür	281
sürdürülmemesidir	Verb+Verb+Caus+Verb+Pass+Neg+Noun+Inf2+A3sg+P3sg+Nom+Verb+Pres+Cop+A3sg	sür	281
sürdürebilmektedir	Verb+Verb+Caus+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	sür	281
sürdüreceğine	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Dat	sür	281
sürdürülebildiğini	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+PastPart+A3sg+P3sg+Acc	sür	281
sürdürülemez	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Aor+A3sg	sür	281
sürdürmedikçe	Verb+Verb+Caus+Neg+Adv+AsLongAs	sür	281
sürdürmez	Verb+Verb+Caus+Neg+Aor+A3sg	sür	281
sürdürmeyi	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Acc	sür	281
sürdüremeyebilir	Verb+Verb+Caus+Verb+Able+Neg+Verb+Able+Aor+A3sg	sür	281
sürdürülecek	Verb+Verb+Caus+Verb+Pass+Pos+Fut+A3sg	sür	281
sürdürülememiştir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Narr+A3sg+Cop+A3sg	sür	281
sürdürmelerine	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Dat	sür	281
sürdüreceğim	Verb+Verb+Caus+Pos+Fut+A1sg	sür	281
sürdüreceğini	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Acc	sür	281
sürdürebilmek	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf1+A3sg+Pnon+Nom	sür	281
sürdüremeyeceğini	Verb+Verb+Caus+Verb+Able+Neg+Noun+FutPart+A3sg+P3sg+Acc	sür	281
sürdürülememesi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+Inf2+A3sg+P3sg+Nom	sür	281
sürdürmektelerdi	Verb+Verb+Caus+Pos+Prog2+A3pl+Past	sür	281
sürdürülebilir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+A3sg	sür	281
sürdüren	Verb+Verb+Caus+Pos+Adj+PresPart	sür	281
sürdüremediği	Verb+Verb+Caus+Verb+Able+Neg+Adj+PastPart+P3sg	sür	281
sürdürmeğe	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Dat	sür	281
sürdürmüşler	Verb+Verb+Caus+Pos+Narr+A3pl	sür	281
sürdürebilmiş	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3sg	sür	281
sürdürmeyen	Verb+Verb+Caus+Neg+Adj+PresPart	sür	281
sürdürebilmişti	Verb+Verb+Caus+Verb+Able+Pos+Narr+Past+A3sg	sür	281
sürdürüldüğü	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3sg	sür	281
sürdürebileceğini	Verb+Verb+Caus+Verb+Able+Pos+Noun+FutPart+A3sg+P3sg+Acc	sür	281
sürdürebilecektir	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3sg+Cop+A3sg	sür	281
sürdürmedikleri	Verb+Verb+Caus+Neg+Adj+PastPart+P3pl	sür	281
sürdürülmemiş	Verb+Verb+Caus+Verb+Pass+Neg+Narr+A3sg	sür	281
sürdürün	Verb+Verb+Caus+Pos+Imp+A2pl	sür	281
sürdürülmüşlerdi	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3pl+Past	sür	281
sürdürdüğü	Verb+Verb+Caus+Pos+Adj+PastPart+P3sg	sür	281
sürdürebilmesine	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Dat	sür	281
sürdürtmektir	Verb+Verb+Caus+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Pres+Cop+A3sg	sür	281
sürdürülebildi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Past+A3sg	sür	281
sürdüremeyince	Verb+Verb+Caus+Verb+Able+Neg+Adv+When	sür	281
sürdürebilmelidir	Verb+Verb+Caus+Verb+Able+Pos+Neces+A3sg+Cop+A3sg	sür	281
sürdürmesine	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Dat	sür	281
sürdürebilecekti	Verb+Verb+Caus+Verb+Able+Pos+Fut+Past+A3sg	sür	281
sürdüremeyecektir	Verb+Verb+Caus+Verb+Able+Neg+Fut+A3sg+Cop+A3sg	sür	281
sürdürüldü	Verb+Verb+Caus+Verb+Pass+Pos+Past+A3sg	sür	281
sürdürdülerse	Verb+Verb+Caus+Pos+Past+A3pl+Cond	sür	281
Sürdürmüştür	Verb+Verb+Caus+Pos+Narr+A3sg+Cop+A3sg	sür	281
sürdürmeden	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Abl	sür	281
sürdürebildiği	Verb+Verb+Caus+Verb+Able+Pos+Adj+PastPart+P3sg	sür	281
sürdürürse	Verb+Verb+Caus+Pos+Aor+Cond+A3sg	sür	281
sürdürmelidir	Verb+Verb+Caus+Pos+Neces+A3sg+Cop+A3sg	sür	281
sürdürülecekti	Verb+Verb+Caus+Verb+Pass+Pos+Fut+Past+A3sg	sür	281
ettirebilmesi	Verb+Verb+Caus+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	et	276
ettirdiklerinin	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Gen	et	276
ettiriyorlarsa	Verb+Verb+Caus+Pos+Prog1+A3pl+Cond	et	276
ettirilebilmiştir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Narr+A3sg+Cop+A3sg	et	276
ettiremediği	Verb+Verb+Caus+Verb+Able+Neg+Adj+PastPart+P3sg	et	276
ettirdikçe	Verb+Verb+Caus+Pos+Adv+AsLongAs	et	276
ettirdiğine	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Dat	et	276
ettirecektir	Verb+Verb+Caus+Pos+Fut+A3sg+Cop+A3sg	et	276
ettirirse	Verb+Verb+Caus+Pos+Aor+Cond+A3sg	et	276
ettirebilmiş	Verb+Verb+Caus+Verb+Able+Pos+Narr+A3sg	et	276
ettirecekleri	Verb+Verb+Caus+Pos+Adj+FutPart+P3pl	et	276
ettiremedin	Verb+Verb+Caus+Verb+Able+Neg+Past+A2sg	et	276
ettirilmediği	Verb+Verb+Caus+Verb+Pass+Neg+Adj+PastPart+P3sg	et	276
ettirilebilirdi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Aor+Past+A3sg	et	276
ettirilebilecektir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Fut+A3sg+Cop+A3sg	et	276
ettirildiğinde	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3sg+P3sg+Loc	et	276
ettirmesiydi	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Nom+Verb+Past+A3sg	et	276
ettirileceği	Verb+Verb+Caus+Verb+Pass+Pos+Adj+FutPart+P3sg	et	276
ettiremeyerek	Verb+Verb+Caus+Verb+Able+Neg+Adv+ByDoingSo	et	276
ettiremedi	Verb+Verb+Caus+Verb+Able+Neg+Past+A3sg	et	276
ettireceğinden	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Abl	et	276
ettiriyordu	Verb+Verb+Caus+Pos+Prog1+Past+A3sg	et	276
ettirirdi	Verb+Verb+Caus+Pos+Aor+Past+A3sg	et	276
ettirenin	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3sg+Pnon+Gen	et	276
ettirilmedi	Verb+Verb+Caus+Verb+Pass+Neg+Past+A3sg	et	276
ettirebilecek	Verb+Verb+Caus+Verb+Able+Pos+Fut+A3sg	et	276
ettirildikleri	Verb+Verb+Caus+Verb+Pass+Pos+Adj+PastPart+P3pl	et	276
ettirilmeli	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom+Adj+With	et	276
ettirilmeye	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Dat	et	276
ettirdiklerinde	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Loc	et	276
ettiremiyordu	Verb+Verb+Caus+Verb+Able+Neg+Prog1+Past+A3sg	et	276
ettiremeyeceklerini	Verb+Verb+Caus+Verb+Able+Neg+Noun+FutPart+A3pl+P3sg+Acc	et	276
ettirilişini	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf3+A3sg+P3sg+Acc	et	276
ettirmezler	Verb+Verb+Caus+Neg+Aor+A3pl	et	276
ettirmekle	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Ins	et	276
ettireceklerdi	Verb+Verb+Caus+Pos+Fut+A3pl+Past	et	276
ettirse	Verb+Verb+Caus+Pos+Desr+A3sg	et	276
ettirmelerindeki	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+P3sg+Loc+Adj+Rel	et	276
ettirilmişlerdir	Verb+Verb+Caus+Verb+Pass+Pos+Narr+A3pl+Cop+A3sg	et	276
ettirilme	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3sg+Pnon+Nom	et	276
ettirdiğini	Verb+Verb+Caus+Pos+Noun+PastPart+A3sg+P3sg+Acc	et	276
ettiriliyor	Verb+Verb+Caus+Verb+Pass+Pos+Prog1+A3sg	et	276
ettirenlere	Verb+Verb+Caus+Pos+Adj+PresPart+Noun+A3pl+Pnon+Dat	et	276
ettirilebilmeleri	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3pl+P3sg+Nom	et	276
ettireceğine	Verb+Verb+Caus+Pos+Noun+FutPart+A3sg+P3sg+Dat	et	276
ettirmeye	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+Pnon+Dat	et	276
ettirilmeleri	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf2+A3pl+P3sg+Nom	et	276
ettirildiklerinde	Verb+Verb+Caus+Verb+Pass+Pos+Noun+PastPart+A3pl+P3sg+Loc	et	276
ettiremediğini	Verb+Verb+Caus+Verb+Able+Neg+Noun+PastPart+A3sg+P3sg+Acc	et	276
ettirilince	Verb+Verb+Caus+Verb+Pass+Pos+Adv+When	et	276
ettirdiyse	Verb+Verb+Caus+Pos+Past+Cond+A3sg	et	276
ettirmiyordu	Verb+Verb+Caus+Neg+Prog1+Past+A3sg	et	276
ettirilemediğinden	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Noun+PastPart+A3sg+P3sg+Abl	et	276
ettirdiklerinden	Verb+Verb+Caus+Pos+Noun+PastPart+A3pl+P3sg+Abl	et	276
ettirmekti	Verb+Verb+Caus+Pos+Noun+Inf1+A3sg+Pnon+Nom+Verb+Past+A3sg	et	276
ettirememe	Verb+Verb+Caus+Verb+Able+Neg+Noun+Inf2+A3sg+Pnon+Nom	et	276
ettireceklerini	Verb+Verb+Caus+Pos+Noun+FutPart+A3pl+P3sg+Acc	et	276
ettirilmek	Verb+Verb+Caus+Verb+Pass+Pos+Noun+Inf1+A3sg+Pnon+Nom	et	276
ettirebilir	Verb+Verb+Caus+Verb+Able+Pos+Aor+A3sg	et	276
ettiremezsiniz	Verb+Verb+Caus+Verb+Able+Neg+Aor+A2pl	et	276
ettirmesindeki	Verb+Verb+Caus+Pos+Noun+Inf2+A3sg+P3sg+Loc+Adj+Rel	et	276
ettiremeyeceği	Verb+Verb+Caus+Verb+Able+Neg+Adj+FutPart+P3sg	et	276
ettiremeyecek	Verb+Verb+Caus+Verb+Able+Neg+Fut+A3sg	et	276
ettirilse	Verb+Verb+Caus+Verb+Pass+Pos+Desr+A3sg	et	276
ettirilemiyor	Verb+Verb+Caus+Verb+Pass+Verb+Able+Neg+Prog1+A3sg	et	276
ettirilebilmesi	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Noun+Inf2+A3sg+P3sg+Nom	et	276
ettirilmemesi	Verb+Verb+Caus+Verb+Pass+Neg+Noun+Inf2+A3sg+P3sg+Nom	et	276
ettiremez	Verb+Verb+Caus+Verb+Able+Neg+Aor+A3sg	et	276
ettiriyorlardı	Verb+Verb+Caus+Pos+Prog1+A3pl+Past	et	276
ettirmektedir	Verb+Verb+Caus+Pos+Prog2+A3sg+Cop+A3sg	et	276
ettirmelidir	Verb+Verb+Caus+Pos+Neces+A3sg+Cop+A3sg	et	276
ettiriyor	Verb+Verb+Caus+Pos+Prog1+A3sg	et	276
ettirmelere	Verb+Verb+Caus+Pos+Noun+Inf2+A3pl+Pnon+Dat	et	276
ettirebildi	Verb+Verb+Caus+Verb+Able+Pos+Past+A3sg	et	276
ettirilecekse	Verb+Verb+Caus+Verb+Pass+Pos+Fut+Cond+A3sg	et	276
ettirilmemelidir	Verb+Verb+Caus+Verb+Pass+Neg+Neces+A3sg+Cop+A3sg	et	276
ettirilebilmektedir	Verb+Verb+Caus+Verb+Pass+Verb+Able+Pos+Prog2+A3sg+Cop+A3sg	et	276
